id,session_id,user_id,region,disability_flag,first_time_digital_user,language,total_turns,avg_asr_confidence,misunderstanding_rate,escalation_flag,service_code,app_status,session_outcome,avg_turn_duration_sec,total_user_errors,is_success
ea8e2e187d1845cc692235de1846690e,S2678,U1212,urban,false,true,KINYARWANDA,9,0.6799999999999999,0.5,false,DL,completed,completed,8.0,2,1
69acd46d27320e7f96005098697625e2,S2679,U1171,rural,false,false,KINYARWANDA,8,0.7328571428571429,0.0,true,ID_REPLACEMENT,failed,completed,5.857142857142857,2,1
dd18f693319ee6ce18b27dc9ec0e3ddc,S2680,U1287,rural,false,true,KINYARWANDA,12,0.5733333333333333,0.0,true,LAND,completed,abandoned,10.666666666666666,1,0
1080b1003bef736972ed2be9dab31ad4,S2681,U1434,rural,false,true,KINYARWANDA,12,0.84,0.0,false,BIRTH_CERT,abandoned,completed,9.0,0,1
003accbe8ac8fa74726caac5f6aa555a,S2682,U1173,rural,false,true,KINYARWANDA,13,0.8400000000000001,0.0,false,LAND,completed,completed,7.6,1,1
0b9a0d05d097c266cc7b81136d5bd735,S2684,U1375,rural,false,false,KINYARWANDA,11,0.5614285714285715,0.14285714285714285,true,ID_REPLACEMENT,failed,abandoned,9.714285714285714,3,0
8c7f3807b445a7149a2eeb21f6a0b5c3,S2685,U1404,rural,false,false,KINYARWANDA,3,0.662,0.2,false,BIRTH_CERT,completed,abandoned,5.4,1,0
23f6928c2f2af3b9846913714e5291f2,S2686,U1482,rural,false,false,KINYARWANDA,13,0.7371428571428572,0.14285714285714285,false,DL,completed,completed,9.857142857142858,2,1
029ef01e088304fd20d3ea119e5ff876,S2694,U1232,rural,false,true,KINYARWANDA,7,0.74,0.25,false,LAND,completed,transferred,10.0,0,0
a10b467eae98765d7182f2838026736d,S2695,U1430,rural,false,false,KINYARWANDA,8,0.84,0.25,false,DL,abandoned,abandoned,9.5,1,0
c0213b6844508536f54ba33f1c66f21a,S2696,U1017,rural,false,false,KINYARWANDA,13,0.78,0.2,false,DL,completed,completed,11.6,2,1
633fa52433ca3923036462cf8168c100,S2697,U1148,rural,false,false,KINYARWANDA,9,0.7722222222222223,0.0,true,ID_REPLACEMENT,completed,completed,9.333333333333334,3,1
4551cd1a2f23a1ab2b48359d48bd81f7,S2698,U1396,urban,false,true,KINYARWANDA,3,0.834,0.0,false,BIRTH_CERT,failed,completed,5.4,0,1
85a75644f1a5655836467230d7439f2d,S2699,U1148,rural,false,false,KINYARWANDA,9,0.835,0.5,true,LAND,completed,completed,8.0,2,1
6383458208104ea1f0b4ecaedfd1a4d1,S2700,U1125,rural,false,false,KINYARWANDA,6,0.74,0.0,false,ID_REPLACEMENT,completed,abandoned,8.6,0,0
fa08ab2982da3b3ef0ab481e96158094,S2701,U1391,rural,false,true,KINYARWANDA,10,0.7616666666666667,0.16666666666666666,false,LAND,completed,abandoned,9.0,0,0
3696ac15f54c6a74fb5bc7261a96bf14,S2702,U1301,rural,false,false,KINYARWANDA,6,0.6922222222222222,0.1111111111111111,false,BIRTH_CERT,completed,abandoned,11.222222222222221,2,0
dbc99f6ff5b7bfe441cbe894049e1c74,S2704,U1237,rural,false,false,KINYARWANDA,11,0.8385714285714286,0.42857142857142855,false,LAND,abandoned,abandoned,8.571428571428571,0,0
4dac8b701c0ebd4e8c8e3f8862be3a4e,S2706,U1150,urban,true,false,KINYARWANDA,14,0.8475,0.5,false,LAND,completed,completed,9.25,1,1
9a34e4bc3bf0b899f3e22d00f90979a8,S2709,U1202,rural,false,true,KINYARWANDA,11,0.7000000000000001,0.0,true,BIRTH_CERT,completed,transferred,8.666666666666666,0,0
9a09b1cbb56d1ede29e35ebf3b1db899,S2713,U1234,rural,false,false,KINYARWANDA,7,0.9,0.0,false,ID_REPLACEMENT,completed,completed,4.0,0,1
321e135772e8edbe410b0a5b63554080,S2714,U1344,rural,false,false,KINYARWANDA,4,0.7224999999999999,0.0,true,ID_REPLACEMENT,failed,transferred,7.5,1,0
29e236b9b2c24498bc2dc2c2e99b58ed,S2715,U1021,rural,false,true,KINYARWANDA,12,0.8300000000000001,0.0,true,LAND,failed,abandoned,10.0,1,0
f6638ad8bc89d8bbbd9a3800eedb344c,S2717,U1284,rural,false,true,KINYARWANDA,5,0.755,0.125,false,ID_REPLACEMENT,completed,completed,7.75,2,1
98d520b8de76870ed10301cfa909890f,S2718,U1268,rural,false,false,KINYARWANDA,14,0.7775,0.0,false,BIRTH_CERT,completed,transferred,11.0,0,0
1ceded3a5c18b49c9a2b5199724a58f4,S2720,U1257,urban,false,false,KINYARWANDA,3,0.835,0.3333333333333333,true,BIRTH_CERT,failed,transferred,8.666666666666666,3,0
357be7851807a61569ccfc6ef316ccd2,S2721,U1028,rural,true,true,KINYARWANDA,10,0.75,0.14285714285714285,false,DL,failed,completed,7.857142857142857,1,1
089a1238fba127b23b132f2571b6b882,S2724,U1435,urban,false,true,KINYARWANDA,9,0.7242857142857143,0.2857142857142857,false,DL,completed,transferred,8.142857142857142,1,0
240faae42899250f10278226592a80c3,S2725,U1282,rural,false,false,KINYARWANDA,3,0.8142857142857143,0.42857142857142855,false,DL,abandoned,completed,9.571428571428571,2,1
6b72e26e73eaf24ff8a2dee0a546c5a6,S2728,U1462,urban,false,true,KINYARWANDA,11,0.78,0.0,false,LAND,completed,completed,10.5,0,1
26e927d56ed6fcdaabce5196367d4438,S2732,U1043,urban,false,false,KINYARWANDA,5,0.72,0.125,false,DL,completed,transferred,9.25,0,0
2b93047f74ca13f0bc10f25299a7df30,S2738,U1352,urban,false,true,KINYARWANDA,3,0.6625,0.0,true,BIRTH_CERT,failed,completed,11.25,2,1
9b03bb2af3a190d623eb97f8ef9ea322,S2739,U1183,urban,false,false,KINYARWANDA,7,0.7185714285714285,0.2857142857142857,false,BIRTH_CERT,completed,completed,8.857142857142858,1,1
eb4a046d85eff3dc8b8a55194c9f6a30,S2741,U1190,rural,false,true,KINYARWANDA,3,0.77,0.5,false,BIRTH_CERT,abandoned,transferred,4.25,1,0
0abe830346d0224d1363da7817f8c8a1,S2743,U1018,rural,false,false,KINYARWANDA,13,0.6657142857142857,0.0,false,BIRTH_CERT,completed,completed,8.142857142857142,1,1
6776beba208d9f01741013b76e63674c,S2745,U1412,urban,false,true,KINYARWANDA,9,0.7483333333333334,0.16666666666666666,true,LAND,completed,abandoned,6.333333333333333,2,0
8b4c8f92d86b59c1457de1cf454e36ad,S2746,U1029,rural,false,false,KINYARWANDA,14,0.858,0.2,true,DL,completed,transferred,8.0,1,0
3f86b1375087754b5f5d720e1adeb811,S2747,U1294,rural,true,false,KINYARWANDA,8,0.7683333333333334,0.3333333333333333,true,ID_REPLACEMENT,failed,transferred,6.833333333333333,2,0
715577f400b2ee6b556e9142acbb6e40,S2748,U1107,urban,false,false,KINYARWANDA,4,0.89,0.25,false,LAND,failed,completed,8.5,1,1
dfec72d650a093785b61527b48a2744b,S2750,U1280,urban,false,false,KINYARWANDA,14,0.8875,0.0,false,ID_REPLACEMENT,completed,abandoned,5.0,0,0
50ce097c7099231553c46fdbbc773def,S2751,U1127,urban,false,true,KINYARWANDA,4,0.8266666666666667,0.0,true,DL,completed,abandoned,7.666666666666667,3,0
361c7e2d9ac1d1108880c8a914e179de,S2752,U1228,urban,false,false,KINYARWANDA,13,0.7475,0.25,false,ID_REPLACEMENT,completed,completed,3.0,1,1
b364f5e6a687e345326419613ab762e1,S2753,U1110,rural,true,false,KINYARWANDA,9,0.6809090909090909,0.18181818181818182,false,LAND,completed,completed,7.636363636363637,2,1
00d2d1c5a95313fb0d7fe595373e35eb,S2754,U1135,rural,false,true,KINYARWANDA,3,0.7711111111111112,0.1111111111111111,false,ID_REPLACEMENT,completed,completed,9.222222222222221,2,1
2503bd671d893901b5683a27a75c169c,S2755,U1361,urban,false,true,KINYARWANDA,4,0.74,0.4,false,ID_REPLACEMENT,completed,completed,6.8,3,1
823e1bd68ed843e0952f0f9575e6c5cf,S2756,U1185,urban,false,false,KINYARWANDA,14,0.8099999999999999,0.42857142857142855,false,DL,abandoned,completed,8.285714285714286,2,1
ce146c0f971ced31b8158bb4b6923091,S2757,U1143,rural,false,false,KINYARWANDA,10,0.75125,0.125,false,ID_REPLACEMENT,failed,abandoned,8.5,0,0
dc74211b22a9a12bfbf255973d09f85c,S2761,U1260,urban,false,true,KINYARWANDA,6,0.7391666666666666,0.4166666666666667,false,DL,completed,transferred,9.25,6,0
2cb541a5627a8fc5670c0ffceb8d0fcd,S2764,U1387,rural,false,true,KINYARWANDA,8,0.8250000000000001,0.3333333333333333,false,BIRTH_CERT,abandoned,abandoned,11.833333333333334,2,0
e40f06dc1666473f2cc3042b4b681dc2,S2765,U1103,rural,true,false,KINYARWANDA,13,0.7050000000000001,0.0,false,DL,completed,abandoned,11.5,1,0
342deb70c4505b39f97a7a505df9500d,S2766,U1482,rural,false,false,KINYARWANDA,11,0.6975,0.25,false,LAND,failed,transferred,7.0,0,0
616367e406a8a9de61c2aee3536000b4,S2767,U1223,rural,false,false,KINYARWANDA,13,0.8075,0.25,false,BIRTH_CERT,completed,completed,8.5,1,1
b40503b1fb3f2cb09352a8f7133ea180,S2768,U1319,rural,false,true,KINYARWANDA,11,0.765,0.3333333333333333,false,DL,completed,completed,8.166666666666666,2,1
28a30c0f6b5436a8b529c79dbaaa83c4,S2769,U1361,urban,false,true,KINYARWANDA,10,0.7585714285714287,0.2857142857142857,false,DL,abandoned,transferred,6.857142857142857,1,0
d8d054f5a9588b3c385f6e20100ca3c6,S2771,U1490,rural,false,true,KINYARWANDA,5,0.615,0.0,false,LAND,completed,abandoned,6.5,0,0
449d9c3465120b3e0861a52fba85c822,S2774,U1404,rural,false,false,KINYARWANDA,14,0.70875,0.0,false,ID_REPLACEMENT,abandoned,completed,6.625,0,1
a341430f0adfafe8425ac13479e86185,S2775,U1383,urban,false,true,KINYARWANDA,6,0.8028571428571428,0.14285714285714285,false,BIRTH_CERT,abandoned,completed,8.428571428571429,3,1
58159de797a3d350fe5ad47181f86bc4,S2777,U1230,urban,false,false,KINYARWANDA,6,0.7424999999999999,0.25,false,LAND,completed,transferred,8.25,1,0
b56564d725751b8730ad39e3e8e4471b,S2779,U1410,rural,false,true,KINYARWANDA,14,0.68,0.16666666666666666,true,BIRTH_CERT,failed,abandoned,5.5,2,0
e29d755bc52426dccfd4aab45d317a5e,S2780,U1065,rural,false,false,KINYARWANDA,14,0.7225,0.25,false,DL,completed,completed,8.25,0,1
193386b7581de326b5cb024bc886f986,S2781,U1424,rural,false,false,KINYARWANDA,4,0.7775000000000001,0.25,false,BIRTH_CERT,failed,completed,7.0,1,1
fe0fc6d07067ade02739f70066f8d3d3,S2782,U1111,rural,false,true,KINYARWANDA,13,0.745,0.0,false,LAND,failed,completed,5.75,0,1
a3ce2b7dc1f2d0c1e91308ab3d4660c1,S2783,U1012,urban,false,false,KINYARWANDA,8,0.756,0.0,false,LAND,completed,transferred,10.2,0,0
75a1ba0dfe9876dc0e89c99cf685b53a,S2785,U1499,urban,false,false,KINYARWANDA,6,0.73,0.1111111111111111,false,ID_REPLACEMENT,completed,abandoned,7.555555555555555,2,0
f960e04683f83c4af7552f04fa6de08a,S2786,U1419,urban,false,false,KINYARWANDA,8,0.7644444444444445,0.3333333333333333,false,LAND,completed,abandoned,8.666666666666666,1,0
93912e9067ffbbb09f50db60b40d63fb,S2789,U1089,rural,false,true,KINYARWANDA,10,0.7033333333333333,0.16666666666666666,false,DL,completed,abandoned,9.666666666666666,1,0
52c0ee53671eadf89c79c0881a08775b,S2791,U1053,urban,false,false,KINYARWANDA,3,0.741,0.1,false,LAND,abandoned,completed,9.9,3,1
568a0d56dbc7aab946344003be0d248a,S2795,U1013,rural,false,true,KINYARWANDA,12,0.61,0.5,false,BIRTH_CERT,failed,abandoned,7.5,1,0
6ad22c249b9e069534015d5a0c7eab53,S2796,U1120,urban,false,false,KINYARWANDA,7,0.7014285714285714,0.14285714285714285,true,ID_REPLACEMENT,failed,completed,6.571428571428571,2,1
2cfb40777f3cf2936278544500312948,S2799,U1376,urban,false,true,KINYARWANDA,12,0.52,0.5,false,LAND,abandoned,completed,8.0,1,1
671e5835c66afa1541fcae6085b72d2a,S2800,U1019,rural,false,true,KINYARWANDA,8,0.7071428571428572,0.14285714285714285,false,BIRTH_CERT,completed,completed,7.857142857142857,2,1
2844fb0569aecf8bd4455c88349b8b56,S2802,U1399,urban,true,false,KINYARWANDA,14,0.8075,0.0,false,DL,completed,completed,7.25,1,1
adc5fcd0f61689f395f956b24df12183,S2804,U1222,rural,true,true,KINYARWANDA,4,0.74,0.8,false,DL,failed,abandoned,6.6,2,0
62d7ada42a970e6e1506ca3f30677f8b,S2805,U1069,urban,false,true,KINYARWANDA,4,0.7490909090909091,0.2727272727272727,false,LAND,completed,abandoned,6.7272727272727275,2,0
31a31346e164eac6fc1fa84b64ccd8c9,S2806,U1311,rural,false,false,KINYARWANDA,12,0.6716666666666667,0.3333333333333333,false,LAND,completed,completed,7.833333333333333,2,1
51e94854bf1b4a10329e7eaabe799225,S2808,U1100,rural,false,true,KINYARWANDA,12,0.69,0.5,false,LAND,failed,completed,7.5,1,1
118279d16a34898a0abfdc78fb215a55,S2810,U1131,rural,false,false,KINYARWANDA,6,0.708,0.4,false,ID_REPLACEMENT,completed,completed,6.4,1,1
814e8e418531ce29ff73af29adde1aac,S2812,U1380,rural,false,true,KINYARWANDA,11,0.4625,0.25,false,LAND,completed,completed,6.0,2,1
233be65d2b88ccc2bf4e54ab9a0481cd,S2815,U1393,urban,false,false,KINYARWANDA,13,0.7957142857142857,0.14285714285714285,false,LAND,completed,completed,6.571428571428571,1,1
51b234a2b2b672506297d46321f9d011,S2816,U1023,rural,false,false,KINYARWANDA,9,0.65,0.0,false,BIRTH_CERT,failed,completed,8.0,0,1
6ec9687c6cdee34cda3fde21a0aaaf32,S2817,U1226,urban,false,true,KINYARWANDA,9,0.7188888888888889,0.4444444444444444,false,LAND,abandoned,completed,8.333333333333334,4,1
4667b934cc71d9a62feb38e1c6e0a5ef,S2818,U1153,rural,false,false,KINYARWANDA,9,0.68125,0.125,true,DL,completed,completed,7.125,4,1
5d87d1b99b4d77bf3dfe7855fbda1b56,S2820,U1229,urban,false,true,KINYARWANDA,8,0.728,0.2,true,DL,completed,abandoned,6.6,2,0
cec4af04d9f94fce74617e3238000e41,S2821,U1468,rural,false,false,KINYARWANDA,4,0.7671428571428571,0.14285714285714285,true,DL,completed,abandoned,6.0,2,0
e97ffb252aadd8b2063981110c0a4a1a,S2824,U1358,urban,false,true,KINYARWANDA,5,0.7483333333333334,0.3333333333333333,true,ID_REPLACEMENT,completed,abandoned,8.666666666666666,2,0
71bdaf95c98d8555e92b89a8d1c04d30,S2826,U1201,rural,true,true,KINYARWANDA,14,0.7949999999999999,0.16666666666666666,false,DL,completed,abandoned,11.0,0,0
cbb9453b5530036d518765501073221e,S2827,U1037,rural,false,false,KINYARWANDA,8,0.8228571428571428,0.14285714285714285,false,ID_REPLACEMENT,failed,abandoned,7.142857142857143,1,0
926578ecfcc603f120fe63771daa17f2,S2828,U1429,rural,false,false,KINYARWANDA,4,0.84,1.0,false,DL,completed,abandoned,6.0,0,0
aba9794eb866a79413c19decb072127b,S2831,U1056,rural,false,false,KINYARWANDA,5,0.7575000000000001,0.25,false,BIRTH_CERT,abandoned,abandoned,7.5,2,0
e2898eabb972ba8ed16e9a7387a363d1,S2833,U1019,rural,false,true,KINYARWANDA,8,0.78,0.0,false,BIRTH_CERT,completed,transferred,7.6,1,0
b6a6a067be28c034de26fa9dafe5e7f8,S2834,U1272,urban,false,false,KINYARWANDA,8,0.7625,0.125,false,BIRTH_CERT,completed,completed,7.125,1,1
12d6b8be702eab836ef525c99e5ebd92,S2835,U1118,urban,false,true,KINYARWANDA,12,0.836,0.0,false,LAND,completed,completed,7.8,0,1
6890f5e99cbbdfb7f2d4f48a867f3ea1,S2837,U1003,rural,false,false,KINYARWANDA,5,0.764,0.0,false,LAND,failed,abandoned,9.2,0,0
964d5ff958a24298866f267cd7dce5e6,S2839,U1013,rural,false,true,KINYARWANDA,3,0.6616666666666666,0.0,false,BIRTH_CERT,completed,completed,9.0,1,1
f1d7a892e146db51143d7872bb77406a,S2844,U1185,urban,false,false,KINYARWANDA,12,0.748,0.0,false,LAND,completed,abandoned,8.2,0,0
f66068b9821c41913ed0dbde9ef14b16,S2845,U1054,rural,false,false,KINYARWANDA,9,0.7125,0.0,false,DL,completed,abandoned,6.375,2,0
e61ce3fa22cc564eaef4460b38e06844,S2846,U1499,urban,false,false,KINYARWANDA,10,0.7263636363636364,0.2727272727272727,false,ID_REPLACEMENT,abandoned,transferred,9.0,4,0
8115b0384346d64972f70f70ac0f06b3,S2847,U1387,rural,false,true,KINYARWANDA,3,0.79,0.0,false,ID_REPLACEMENT,completed,transferred,7.2,1,0
e813cbeb6317c6b53b9184703f2874d8,S2849,U1253,rural,false,true,KINYARWANDA,8,0.6957142857142857,0.14285714285714285,false,LAND,completed,completed,8.0,1,1
03b2adab478d86a92ee76443456b6488,S2852,U1157,urban,false,false,KINYARWANDA,12,0.7125,0.0,false,LAND,abandoned,transferred,6.75,1,0
d3fa1130af9a69caabb81bb2be2d8b8a,S2853,U1081,urban,false,true,KINYARWANDA,11,0.86,0.6666666666666666,false,BIRTH_CERT,failed,completed,5.333333333333333,1,1
7003f368eb3675e61b4e3c9f603d4f77,S2854,U1402,rural,false,true,KINYARWANDA,13,0.8376923076923077,0.23076923076923078,false,LAND,completed,abandoned,8.615384615384615,4,0
a3d0143cb04f0ffdcf4b30e5288f1082,S2859,U1304,urban,false,false,KINYARWANDA,6,0.8633333333333333,0.0,false,DL,failed,completed,8.333333333333334,0,1
254364c0b4687664461ecc9b28d359c3,S2860,U1318,rural,true,true,KINYARWANDA,10,0.736,0.4,false,ID_REPLACEMENT,abandoned,completed,4.6,2,1
a8a25c674a0f9a3b2be9ebd2028ca506,S2866,U1075,urban,false,true,KINYARWANDA,7,0.73,0.3333333333333333,false,LAND,abandoned,completed,5.333333333333333,1,1
c396a1a1bc4bc756f2c65c1e98e5ecfe,S2867,U1029,rural,false,false,KINYARWANDA,10,0.81625,0.0,true,ID_REPLACEMENT,failed,abandoned,7.75,2,0
875c7a43f5720dfa830ae67e8cb687fb,S2868,U1313,urban,false,false,KINYARWANDA,8,0.7633333333333333,0.1111111111111111,false,BIRTH_CERT,completed,completed,8.777777777777779,1,1
c12f45cd3ba3b921d2d2ac8d5016d096,S2869,U1485,urban,false,true,KINYARWANDA,5,0.7842857142857144,0.0,true,DL,completed,abandoned,5.571428571428571,3,0
e69816d7d7a3f80608dacd7e09e0c303,S2870,U1116,urban,true,true,KINYARWANDA,10,0.7171428571428571,0.2857142857142857,false,ID_REPLACEMENT,completed,abandoned,8.714285714285714,4,0
878d0b800f778b38fbc5ffb8d2488a78,S2871,U1414,urban,false,false,KINYARWANDA,14,0.6483333333333333,0.3333333333333333,false,DL,completed,completed,6.166666666666667,0,1
b4743414d48b633ae70d9e61f11602bb,S2872,U1355,urban,false,false,KINYARWANDA,11,0.8875,0.25,false,DL,completed,completed,5.75,0,1
09abe7b94a1eabfb6a23cb7355c8efe0,S2873,U1191,urban,false,false,KINYARWANDA,10,0.8316666666666667,0.5,false,BIRTH_CERT,failed,abandoned,8.0,3,0
c4f1e8c611c12b42e6cd66335e27696a,S2874,U1018,rural,false,false,KINYARWANDA,6,0.8611111111111112,0.2222222222222222,false,BIRTH_CERT,completed,transferred,7.888888888888889,3,0
a4dac7f83c6b034e384cbd298b87f7b2,S2875,U1431,urban,false,false,KINYARWANDA,13,0.7916666666666666,0.3333333333333333,false,DL,completed,completed,7.833333333333333,2,1
cf96aebac22395af75f2ffed70896540,S2878,U1349,urban,false,true,KINYARWANDA,6,0.72,0.2,true,LAND,completed,abandoned,7.0,1,0
629f5f07a19d43f81438a3a0b2947652,S2880,U1112,urban,false,true,KINYARWANDA,3,0.6375,0.5,false,LAND,abandoned,completed,11.0,1,1
f14236fe33c9975696914fd84f75fb98,S2882,U1480,urban,false,false,KINYARWANDA,3,0.7150000000000001,0.0,false,ID_REPLACEMENT,completed,abandoned,9.5,0,0
f9e4079ee1456a36b4e58dd217dd9f46,S2884,U1318,rural,true,true,KINYARWANDA,4,0.79,0.2,false,DL,abandoned,completed,6.0,2,1
6f6ab138ed5df8b7dd76579175353c7c,S2886,U1112,urban,false,true,KINYARWANDA,6,0.79,0.0,true,BIRTH_CERT,failed,completed,10.0,0,1
e047e328332189e00f453240adf67cef,S2887,U1250,rural,false,false,KINYARWANDA,4,0.72,0.0,true,DL,completed,completed,9.75,2,1
34e0b9b9ffa206e6386e5791685f8b23,S2889,U1250,rural,false,false,KINYARWANDA,14,0.8066666666666666,0.0,true,LAND,completed,completed,11.666666666666666,1,1
1abbcdd609059670b4420158225203c6,S2892,U1312,rural,false,false,KINYARWANDA,12,0.7566666666666667,0.16666666666666666,false,ID_REPLACEMENT,completed,completed,6.0,1,1
a6f1636e2248534daede586d2ae19cbc,S2894,U1300,rural,false,true,KINYARWANDA,13,0.808,0.2,false,BIRTH_CERT,abandoned,abandoned,10.0,1,0
f387c9e341bb575f5f769870ced601c6,S2895,U1160,rural,false,false,KINYARWANDA,9,0.7785714285714286,0.14285714285714285,false,LAND,completed,transferred,9.142857142857142,1,0
ca8cf537d0008ff47a5a2fbeacb45a48,S2897,U1197,urban,false,false,KINYARWANDA,5,0.7518181818181818,0.09090909090909091,false,ID_REPLACEMENT,failed,abandoned,6.545454545454546,2,0
9d5a85970f787177838bfb976f3a22b9,S2899,U1147,rural,false,false,KINYARWANDA,12,0.7424999999999999,0.0,true,LAND,abandoned,abandoned,6.75,1,0
400ad081d617a57ffd00a046688a9c35,S2901,U1046,rural,false,true,KINYARWANDA,10,0.85,0.0,false,ID_REPLACEMENT,completed,completed,6.333333333333333,0,1
1ad563bf77fddf71d688a7e9cc98c699,S2905,U1046,rural,false,true,KINYARWANDA,9,0.8300000000000001,0.16666666666666666,true,LAND,completed,completed,9.166666666666666,3,1
21dd46664745422d466ec234c818fc9f,S2906,U1077,rural,false,false,KINYARWANDA,11,0.7633333333333333,0.0,true,DL,abandoned,completed,8.0,0,1
633cc033a62a479108562c8431d7e66f,S2907,U1123,rural,false,false,KINYARWANDA,11,0.5700000000000001,0.0,true,LAND,abandoned,completed,9.0,0,1
26f4b4e5d9fb472fcd25c783c6ec9c6e,S2909,U1358,urban,false,true,KINYARWANDA,14,0.812857142857143,0.0,false,ID_REPLACEMENT,completed,abandoned,9.428571428571429,1,0
67c4acfc3fe413f6da9512bb1a86e008,S2910,U1136,rural,false,false,KINYARWANDA,10,0.7,0.2,false,LAND,failed,completed,8.0,1,1
84c48624abe567149804fe43269b221f,S2912,U1399,urban,true,false,KINYARWANDA,3,0.75125,0.0,false,BIRTH_CERT,completed,completed,8.875,1,1
46aa396ef5ef0fa3501180ecc5b45b9d,S2914,U1499,urban,false,false,KINYARWANDA,10,0.8116666666666666,0.3333333333333333,false,LAND,failed,abandoned,5.5,3,0
33a09ebf9446c2283015cb9222152444,S2915,U1060,rural,false,false,KINYARWANDA,8,0.7714285714285715,0.2857142857142857,false,LAND,completed,completed,6.0,2,1
24b85ab66bff2c5ee9a65f2ad8ba785d,S2916,U1137,urban,false,false,KINYARWANDA,5,0.85625,0.125,false,LAND,failed,abandoned,7.0,2,0
8bd8056f301b7fe6e996335a8a861f6f,S2918,U1258,rural,false,true,KINYARWANDA,10,0.7225,0.0,false,ID_REPLACEMENT,completed,abandoned,8.0,0,0
b5260857e650fe7a52d5e460af9f6f31,S2921,U1112,urban,false,true,KINYARWANDA,13,0.642,0.2,false,DL,completed,completed,12.0,0,1
d6f949199a54feb1504adc0594e71a30,S2923,U1253,rural,false,true,KINYARWANDA,7,0.735,0.0,false,BIRTH_CERT,completed,transferred,8.5,0,0
506ac4177665eb3cfd756c556aadc78e,S2927,U1336,urban,false,true,KINYARWANDA,6,0.812,0.0,false,LAND,completed,completed,8.6,0,1
0cf4f48b87cc537b8c11746f374d2a11,S2930,U1244,rural,false,false,KINYARWANDA,10,0.7883333333333334,0.0,false,BIRTH_CERT,completed,abandoned,5.666666666666667,0,0
b54f718400d1b1102875988d807e7b36,S2931,U1402,rural,false,true,KINYARWANDA,13,0.735,0.6666666666666666,false,DL,completed,completed,7.333333333333333,3,1
57359d35dc123b240465728dd0e29ae1,S2932,U1425,rural,true,false,KINYARWANDA,9,0.725,0.3333333333333333,true,BIRTH_CERT,completed,completed,10.0,2,1
854db13283694e1314cb848e8b30b39a,S2936,U1498,urban,false,true,KINYARWANDA,6,0.735,0.5,false,ID_REPLACEMENT,abandoned,completed,2.0,1,1
fb880fef10a25eef4ec12f9d7b010a4f,S2938,U1348,rural,false,false,KINYARWANDA,4,0.69875,0.125,false,ID_REPLACEMENT,completed,completed,9.0,2,1
a7e8e371a340a255e65cfcba703bbba7,S2939,U1319,rural,false,true,KINYARWANDA,4,0.91,0.3333333333333333,false,LAND,completed,abandoned,7.333333333333333,1,0
eccb9a963cf9326c31a0be7b0b9ba09c,S2940,U1420,urban,false,true,KINYARWANDA,11,0.7399999999999999,0.3333333333333333,false,BIRTH_CERT,failed,completed,8.666666666666666,1,1
62b9cc8af7c7de67c5be922629d47998,S2942,U1048,rural,false,false,KINYARWANDA,9,0.7485714285714286,0.2857142857142857,false,LAND,completed,abandoned,6.0,5,0
6dcd2c0709bf7fb98ba4db16196f34a9,S2944,U1073,urban,false,true,KINYARWANDA,3,0.662,0.0,false,BIRTH_CERT,abandoned,abandoned,8.8,0,0
ca0945313d98a5e3687fed31a90d3c39,S2947,U1355,urban,false,false,KINYARWANDA,9,0.6488888888888888,0.2222222222222222,false,DL,completed,abandoned,7.888888888888889,3,0
93575d48fb23648866b662398452f145,S2948,U1069,urban,false,true,KINYARWANDA,13,0.7877777777777778,0.0,false,LAND,completed,completed,6.777777777777778,0,1
a71bcb9aee5040d7c64468b4c94b2d45,S2950,U1259,rural,false,false,KINYARWANDA,8,0.7,0.25,false,DL,failed,completed,6.0,0,1
a5093a52282fef910248cf7550639787,S2951,U1125,rural,false,false,KINYARWANDA,4,0.626,0.6,false,LAND,completed,transferred,6.8,2,0
d20ed04c4dcc5397d899d4bcf44e0b3d,S2954,U1497,rural,false,false,KINYARWANDA,11,0.7533333333333333,0.16666666666666666,true,LAND,abandoned,completed,8.5,2,1
ba7892c85de6a08ad6d844d36cf43747,S2955,U1418,urban,false,false,KINYARWANDA,14,0.7633333333333333,0.16666666666666666,true,BIRTH_CERT,completed,abandoned,7.333333333333333,2,0
9415428154ca3309639eceab46ee07ad,S2956,U1128,rural,true,true,KINYARWANDA,3,0.7375,0.75,false,DL,completed,abandoned,8.0,2,0
4a4ac3d60f1b5e3cf253ebab53197c77,S2957,U1279,urban,false,false,KINYARWANDA,10,0.8779999999999999,0.2,false,BIRTH_CERT,abandoned,completed,9.0,0,1
f0c275b507d088f2ea010704e8a959be,S2958,U1312,rural,false,false,KINYARWANDA,7,0.7033333333333334,0.2222222222222222,true,LAND,abandoned,transferred,8.333333333333334,5,0
de263f8a5d044c617d7bbc0c07a1cb91,S2959,U1099,rural,true,true,KINYARWANDA,3,0.7457142857142857,0.2857142857142857,false,DL,completed,completed,8.0,2,1
426bf6c766952a9540591e6523fdcedc,S2961,U1296,urban,false,true,KINYARWANDA,3,0.7042857142857143,0.14285714285714285,false,DL,completed,transferred,12.142857142857142,0,0
2b191896375ead865f0400782b00fc18,S2962,U1181,rural,false,true,KINYARWANDA,8,0.7522222222222221,0.1111111111111111,true,DL,completed,transferred,8.0,2,0
